MOTIF V_VAX2_01 Vax-2
MOTIF V_ISL2_01 Isl2
MOTIF V_HOXC11_01 HOXC11
MOTIF V_HOXB3_01 HOXB3
MOTIF V_ISX_01 isx
MOTIF V_BARHL1_01 Barhl-1
MOTIF V_HDX_01 Hdx
MOTIF V_NKX11_01 Nkx1-1
MOTIF V_VSX1_01 Vsx1
MOTIF V_HOXA3_02 HOXA3
MOTIF V_HOXD3_01 HOXD3
MOTIF V_PAX7_01 Pax-7
MOTIF V_BARX1_01 Barx1
MOTIF V_CDP_03 CDP
MOTIF V_PITX3_01 Pitx3
MOTIF V_CDP_04 CDP
MOTIF V_SIX6_01 Six-6
MOTIF V_TGIF_02 TGIF
MOTIF V_K2B_01 K-2b
MOTIF V_HB9_01 HB9
MOTIF V_NKX24_01 Nkx2-4
MOTIF V_HOXA9_01 hoxa9
MOTIF V_LHX5_01 Lhx5
MOTIF V_OCT1_08 Oct-1
MOTIF V_ALX3_01 Alx3
MOTIF V_PMX2B_01 PMX2B
MOTIF V_PBX1_04 Pbx1
MOTIF V_SIX3_01 Six-3
MOTIF V_DBX2_01 Dbx2
MOTIF V_HOXC10_01 HOXC10
MOTIF V_CART1_02 CART1
MOTIF V_LMX1B_01 lmx1b
MOTIF V_EN1_02 En-1
MOTIF V_OTX1_01 Otx1
MOTIF V_LHX9_01 Lhx9
MOTIF V_OCT2_01 Oct-2
MOTIF V_HOXC4_01 HOXC4
MOTIF V_HOXA4_01 HOXA4
MOTIF V_GBX1_01 Gbx1
MOTIF V_NKX22_02 NKX2B
MOTIF V_CDX1_01 Cdx-1
MOTIF V_SIX4_01 six-4
MOTIF V_HOXD10_01 HOXD10
MOTIF V_S8_02 S8
MOTIF V_IRXB3_01 Irx6
MOTIF V_HOXA11_01 HOXA11
MOTIF V_HNF1_02 HNF-1alpha
MOTIF V_HOXD12_01 HOXD12
MOTIF V_GBX2_01 Gbx2
MOTIF V_NKX3A_02 Nkx3A
MOTIF V_PAX4_05 Pax-4
MOTIF V_EVX2_01 Evx2
MOTIF V_OTX2_01 Otx2
MOTIF V_DLX5_01 Dlx-5
MOTIF V_RAX_01 rax
MOTIF V_PAX6_02 pax-6
MOTIF V_HOXA6_01 HOXA6
MOTIF V_MSX2_01 Msx-2
MOTIF V_MRG2_01 MRG2
MOTIF V_HOXB7_01 HOXB7
MOTIF V_VAX1_01 Vax-1
MOTIF V_SIX6_02 Six-6
MOTIF V_DLX3_01 Dlx-3
MOTIF V_LBX2_01 Lbx2
MOTIF V_HOXA2_01 HoxA2
MOTIF V_OTX3_01 Otx3
MOTIF V_HOXD13_01 HOXD13
MOTIF V_IRX2_01 Irx2
MOTIF V_TGIF2_01 TGIF2
MOTIF V_BRN3C_01 Brn-3c
MOTIF V_LMX1_01 Lmx-1
MOTIF V_IRX4_01 IRX4
MOTIF V_PKNOX2_01 PKNOX2
MOTIF V_MSX1_02 Msx-1
MOTIF V_HMX3_02 Nkx5-1
MOTIF V_NKX25_03 NKX25
MOTIF V_SHOX2_01 Shox2
MOTIF V_HOXC9_01 HOXC9
MOTIF V_ALX4_02 Alx-4
MOTIF V_LIM1_01 Lim-1
MOTIF V_MEIS1_02 Meis1
MOTIF V_NCX_02 Ncx
MOTIF V_LHX4_01 Lhx4
MOTIF V_LHX61_02 lhx6.1
MOTIF V_ARX_01 Arx
MOTIF V_HOXB4_01 HOXB4
MOTIF V_HNF1B_01 HNF-1beta
MOTIF V_HOXB9_01 HOXB9
MOTIF V_NKX12_01 Nkx1-2
MOTIF V_GSC_01 Gsc
MOTIF V_HOMEZ_01 Homez
MOTIF V_HOXA13_03 HOXA13
MOTIF V_BARX2_01 Barx-2
MOTIF V_SIX2_01 Six-2
MOTIF V_CRX_02 Crx
MOTIF V_HOXC12_01 HOXC12
MOTIF V_IPF1_06 ipf1
MOTIF V_DLX1_01 Dlx-1
MOTIF V_LHX8_01 Lhx8
MOTIF V_BSX_01 Bsx
MOTIF V_MOX1_01 Mox1
MOTIF V_PMX2A_01 PMX2A
MOTIF V_BARHL2_01 Barhl2
MOTIF V_PITX2_01 PITX2
MOTIF V_HOXD1_01 HOXD1
MOTIF V_CDX2_01 Cdx-2
MOTIF V_HOXB8_01 HOXB8
MOTIF V_HOX13_02 HOXA5
MOTIF V_CART1_03 CART1
MOTIF V_HOXC5_01 HOXC5
MOTIF V_EN2_01 En-2
MOTIF V_HMBOX1_01 Hmbox1
MOTIF V_NKX23_01 Nkx2-3
MOTIF V_UNCX41_01 Uncx-4.1
MOTIF V_PREP1_01 PREP1
MOTIF V_HOXB6_01 HOXB6
MOTIF V_EMX2_01 EMX2
MOTIF V_POU6F1_02 POU6F1
MOTIF V_HOXA10_01 HOXA10
MOTIF V_PIT1_01 Pit-1
MOTIF V_HOXB13_01 HOXB13
MOTIF V_DLX2_01 Dlx-2
MOTIF V_NKX61_02 NKX6A
MOTIF V_NKX63_01 Nkx6-3
MOTIF V_LHX3_01 Lhx3
MOTIF V_IRX5_01 Irx5
MOTIF V_BRN4_01 Brn-4
MOTIF V_ESX1_01 Esx1
MOTIF V_EVX1_01 Evx-1
MOTIF V_POU2F3_01 POU2F3
MOTIF V_OCTAMER_02 Octamer
MOTIF V_POU6F1_03 POU6F1
MOTIF V_HMX1_02 HMX1
MOTIF V_NKX32_02 Nkx3-2
MOTIF V_DBX1_01 Dbx-1
MOTIF V_PITX1_01 Pitx1
MOTIF V_IRX3_02 Irx-3
MOTIF V_DLX7_01 Dlx-7
MOTIF V_HOXA1_01 HOXA1
MOTIF V_MEIS2_01 Meis2
MOTIF V_NKX61_03 NKX6A
MOTIF V_FPM315_01 FPM315_(ZNF263)
MOTIF V_GKLF_02 GKLF_(KLF4)
MOTIF V_ERR2_01 ERR2_(ESRRB)
MOTIF V_SMAD1_01 SMAD1
MOTIF V_TAL1_01 Tal-1_(Scl)
MOTIF V_LBP9_01 LBP9_(Tcfcp211)
MOTIF V_ZFX_01 Zfx
MOTIF V_TCF3_01 TCF-3
MOTIF V_STAT3_03 STAT3
MOTIF V_GLI3_01 Gli3
MOTIF V_ZFP281_01 Zfp281
MOTIF V_FOXP3_01 FOXP3
MOTIF V_PNR_01 PNR
MOTIF V_P53_03 P53
MOTIF V_P53_04 p53
MOTIF V_HMGIY_01 HMGIY
MOTIF V_DRI1_01 DRI1
MOTIF V_P53_05 p53
MOTIF V_P63_01 p63
MOTIF V_GLI3_Q5_01 GLI3
MOTIF V_AML1_Q4 AML1
MOTIF V_CDX2_Q5_01 Cdx-2
MOTIF V_GABPA_Q4 GABP-alpha
MOTIF V_HBP1_Q2 hbp1
MOTIF V_IRF8_Q6 IRF-8
MOTIF V_STAT4_Q4 STAT4
MOTIF V_LTF_Q6 LTF
MOTIF V_YY2 YY2
MOTIF V_GLI1_01 GLI1
MOTIF V_GLI2_01 Gli2
MOTIF V_GLI3_02 gli3
MOTIF V_TCF4_01 TCF-4
MOTIF V_MAFA_Q4 MAFA
MOTIF V_CRX_Q4_01 CRX
MOTIF V_KLF15_Q2 KLF15
MOTIF V_MATH1_Q2 MATH1
MOTIF V_NFAT2_Q5 NFATc1
MOTIF V_OTX2_Q3 OTX2
MOTIF V_PUR1_Q4 PUR1
MOTIF V_RORBETA_Q2 RORbeta
MOTIF V_SATB1_Q3 SATB1
MOTIF V_T3RALPHA_Q6 T3R-alpha
MOTIF V_TR4_Q2 TR4
MOTIF V_EAR2_Q2 EAR2
MOTIF V_MZF1_Q5 MZF-1
MOTIF V_NFAT3_Q3 NFATc4
MOTIF V_PITX3_Q2 PITX3
MOTIF V_TFIIB_Q6 TFIIB
MOTIF V_ZFP206_01 Zfp206
MOTIF V_ING4_01 ING4
MOTIF V_REX1_03 REX1
MOTIF V_BRF1_01 BRF-1
MOTIF V_ERG_01 ERG
MOTIF V_AML2_01 AML2
MOTIF V_XBP1_02 XBP-1
MOTIF V_TBR2_01 TBR2
MOTIF V_TR4_01 TR4
MOTIF V_PLAG1_01 PLAG1
MOTIF V_TR4_03 TR4
MOTIF V_SP2_01 SP2
MOTIF V_BDP1_01 BDP1
MOTIF V_SIRT6_01 SIRT6
MOTIF V_RPC155_01 RPC155
MOTIF V_ERALPHA_01 ER-alpha
MOTIF V_NMYC_02 NMYC
MOTIF V_AML2_Q3 AML2
MOTIF V_ZBP89_Q4 ZBP89
MOTIF V_TEF1_Q6_03 TEF-1
MOTIF V_CREM_Q6 CREM
MOTIF V_CMYB_Q5 c-Myb
MOTIF V_CPBP_Q6 CPBP
MOTIF V_STAT1_Q6 STAT1
MOTIF V_PITX1_Q6 PITX1
MOTIF V_MAX_Q6 MAX
MOTIF V_HOXD9_Q2 Hoxd9
MOTIF V_GKLF_Q4 GKLF
MOTIF V_GR_Q6_02 GR
MOTIF V_FKLF_Q5 FKLF
MOTIF V_ERR1_Q3 ERR1
MOTIF V_DEC2_Q2 DEC2
MOTIF V_AML2_Q3_01 AML2
MOTIF V_AHR_Q6 AHR
MOTIF V_AML3_Q6 AML3
MOTIF V_AP2ALPHA_Q6 AP-2alpha
MOTIF V_AP2BETA_Q3 AP-2beta
MOTIF V_AP2GAMMA_Q5 AP-2_gamma
MOTIF V_AP4_Q6_02 AP-4
MOTIF V_ATF1_Q6_01 ATF-1
MOTIF V_ATF2_Q5 ATF-2
MOTIF V_ATF3_Q6_01 ATF-3
MOTIF V_ATF4_Q6 ATF-4
MOTIF V_BTEB3_Q5 BTEB3
MOTIF V_CEBPA_Q6 C/EBPalpha
MOTIF V_CEBPE_Q6 C/EBPepsilon
MOTIF V_CEBPG_Q6_01 C/EBPgamma
MOTIF V_CETS1_Q6 C-ets-1
MOTIF V_COE1_Q6 COE1
MOTIF V_DBP_Q6_01 DBP
MOTIF V_EGR1_Q6 Egr-1
MOTIF V_EKLF_Q5 EKLF
MOTIF V_ERBETA_Q5 ER-beta
MOTIF V_GABPBETA_Q3 GABP-beta
MOTIF V_GATA2_Q5 GATA-2
MOTIF V_GATA3_Q4 GATA-3
MOTIF V_HMGIY_Q4 HMGIY
MOTIF V_IRF2_Q6 IRF-2
MOTIF V_IRF4_Q6 IRF-4
MOTIF V_IRF7_Q3 IRF-7
MOTIF V_NFAT4_Q3 NFATc3
MOTIF V_SMAD3_Q6_01 Smad3
MOTIF V_SMAD4_Q6_01 Smad4
MOTIF V_STAT5A_Q6 STAT5A
MOTIF V_YY1_Q6_03 YY1
MOTIF V_CEBPB_Q6 C/EBPbeta
MOTIF V_PBX1_05 Pbx
MOTIF V_FOXO1_03 FOXO1
MOTIF V_FOXO1_04 FOXO1
MOTIF V_LHX3b_01 LHX3b
MOTIF V_EGR1_02 EGR-1
MOTIF V_PLAG1_02 PLAG1
MOTIF V_AR_Q6_01 AR
MOTIF V_ERR3_Q2 ERR3
MOTIF V_EVI1_Q3 Evi-1
MOTIF V_GATA1_Q6 GATA-1
MOTIF V_GATA5_Q4 GATA-5
MOTIF V_GCNF_Q3 GCNF
MOTIF V_GFI1_Q6_01 Gfi1
MOTIF V_HES1_Q6 HES-1
MOTIF V_HIF1A_Q6 HIF-1alpha
MOTIF V_HNF1A_Q5 HNF-1alpha
MOTIF V_HNF3B_Q6 HNF-3beta
MOTIF V_HNF3G_Q4 HNF-3gamma
MOTIF V_HNF4A_Q6_01 HNF-4alpha
MOTIF V_HSF1_Q6_01 HSF1
MOTIF V_HTF4_Q2 HTF4
MOTIF V_LEF1_Q5 LEF-1
MOTIF V_LXRBRXRA_Q5 LXRbeta:RXRalpha
MOTIF V_MAFK_Q3 MafK
MOTIF V_MAZ_Q6_01 MAZ
MOTIF V_MEF2A_Q6 mef-2A
MOTIF V_MEF2C_Q4 MEF-2C
MOTIF V_MEF2D_Q4 MEF-2D
MOTIF V_PARP_Q4 PARP
MOTIF V_PBX1_Q3 Pbx1
MOTIF V_SPI1_Q5 PU.1
MOTIF V_TCF4_Q5_01 TCF-4
MOTIF V_TTF1_Q5 TTF-1
MOTIF V_WT1_Q6_01 WT1
MOTIF V_YY1_03 YY1
MOTIF V_EHF_03 EHF
MOTIF V_ELF_02 ELF1
MOTIF V_ELF2_02 ELF2
MOTIF V_ESE1_02 ESE-1
MOTIF V_ELF4_02 ELF4
MOTIF V_ELF5_03 Elf5
MOTIF V_SAP1A_03 SAP1A_(elk4)
MOTIF V_ELK1_06 ELK-1
MOTIF V_NET_02 Net_(Elk-3)
MOTIF V_ERF_02 ERF
MOTIF V_ERG_03 Erg
MOTIF V_CETS1_02 c-ets-1_(ets1)
MOTIF V_CETS2_02 c-ets-2
MOTIF V_ER81_02 ER81
MOTIF V_PEA3_02 PEA3
MOTIF V_ER71_02 ER71
MOTIF V_ETV3_02 etv3
MOTIF V_ERM_02 Erm
MOTIF V_TEL1_02 TEL1
MOTIF V_ETV7_01 ETV7
MOTIF V_PET1_02 Pet-1
MOTIF V_FLI1_02 Fli-1
MOTIF V_GABPA_02 GABPalpha
MOTIF V_PDEF_02 PDEF
MOTIF V_SPIB_03 Spi-B
MOTIF V_SPIC_02 Spic
MOTIF V_SPI1_03 SPI1
MOTIF V_ISL2_02 Isl2
MOTIF V_ISL2_03 Isl2
MOTIF V_ISL2_04 Isl2
MOTIF V_ISL2_05 Isl2
MOTIF V_AML1_Q5 AML1
MOTIF V_BCL6_Q3_01 Bcl-6
MOTIF V_CDX1_Q5 Cdx-1
MOTIF V_CDX2_Q5_02 CDX-2
MOTIF V_E2A_Q6_01 E2A
MOTIF V_E2F3_Q6 E2F-3
MOTIF V_E2F4_Q6 E2F-4
MOTIF V_E4F1_Q6_01 E4F1
MOTIF V_EGR2_Q6 Egr-2
MOTIF V_ERR1_Q2_01 ERR1
MOTIF V_ERR3_Q2_01 ERR3
MOTIF V_FRA1_Q6 Fra-1
MOTIF V_IPF1_Q5 ipf1
MOTIF V_LHX3_Q3 LHX3
MOTIF V_LRH1_Q5_01 LRH-1
MOTIF V_MITF_Q6 MITF
MOTIF V_MYOD_Q6_02 MyoD
MOTIF V_MYOGENIN_Q6_01 myogenin
MOTIF V_NRF1_Q6_01 NRF-1
MOTIF V_NFE2_Q6 NF-E2
MOTIF V_NFE4_Q5 NF-E4
MOTIF V_NFYA_Q5 NF-YA
MOTIF V_NFYC_Q5 NF-YC
MOTIF V_NKX25_Q6 CSX
MOTIF V_NKX2B_Q3 NKX2B
MOTIF V_NR1B1_Q6 NR1B1
MOTIF V_NR1B2_Q6 NR1B2
MOTIF V_OC2_Q3 OC-2
MOTIF V_OCAB_Q6 OCA-B
MOTIF V_PITX2_Q6 pitx2
MOTIF V_PRX2_Q2 Prx2
MOTIF V_SOX10_Q6_01 Sox-10
MOTIF V_STAT4_Q5 STAT4
MOTIF V_T3RBETA_Q6_01 T3R-beta
MOTIF V_HNF1A_01 HNF1A
MOTIF V_NR3C1_01 NR3C1
MOTIF V_HNF4A_03 HNF4A
MOTIF V_CTCF_03 CTCF
MOTIF V_EWSR1FLI1_01 EWSR1-FLI1
MOTIF V_ESR1_01 ESR1
MOTIF V_NFE2L2_01 NFE2L2
MOTIF V_NFATC2_01 NFATc2
MOTIF V_HNF1B_04 HNF1B
MOTIF V_INSM1_01 INSM1
MOTIF V_FEV_01 FEV
MOTIF V_FOXO3_02 FOXO3
MOTIF V_HOXA5_03 HOXA5
MOTIF V_RXRRAR_01 RXR:RAR
MOTIF V_NR4A2_01 NURR1
MOTIF V_SPI1_04 SPI1
MOTIF V_CREB1_01 CREB1
MOTIF V_AP1_02 AP1
MOTIF V_SP1_03 SP1
MOTIF V_ESR2_01 ESR2
MOTIF V_HIF1AARNT_01 HIF1A:ARNT
MOTIF V_SOX5_07 Sox-4_secondary_motif
MOTIF V_SOX10_01 Sox-10
MOTIF V_GATA6_Q5 GATA-6
MOTIF V_AP1_Q6_02 AP-1
MOTIF V_BETACATENIN_Q3 beta-catenin
MOTIF V_CJUN_Q6 C-Jun
MOTIF V_COUPTF1_Q6_01 COUP-TF1
MOTIF V_COUPTF2_Q6 COUP-TF2
MOTIF V_CREB1_Q6 CREB1
MOTIF V_CREL_Q6 c-Rel
MOTIF V_DLX5_Q3 Dlx-5
MOTIF V_ERALPHA_Q6_01 ER-alpha
MOTIF V_FOXL2_Q2 FOXL2
MOTIF V_GATA4_Q5_01 GATA-4
MOTIF V_JUNB_Q6 JunB
MOTIF V_JUND_Q6 JunD
MOTIF V_KLF3_Q3 KLF3
MOTIF V_NF1A_Q6_01 NF-1A
MOTIF V_NFAT1_Q4 NFATc2
MOTIF V_NFAT5_Q5_01 NFAT5
MOTIF V_P50_Q6 P50
MOTIF V_P73_Q6 P73
MOTIF V_PIT1_Q6_01 Pit-1
MOTIF V_PMX1_Q6 PMX1
MOTIF V_POU2F1_Q6 POU2F1
MOTIF V_RARG_Q3 RAR-gamma
MOTIF V_RELA_Q6 RelA-p65
MOTIF V_SATB1_Q5_01 SATB1
MOTIF V_SLUG_Q6 slug
MOTIF V_SNA_Q4 SNA
MOTIF V_SP2_Q3 Sp2
MOTIF V_TR4_Q2_01 TR4
MOTIF V_VDR_Q6_01 VDR
MOTIF V_CEBPD_Q6_01 C/EBPdelta
MOTIF V_DEC1_Q2 DEC1
MOTIF V_FKHL5_Q3 FKHL5
MOTIF V_GCMA_Q4 GCMa
MOTIF V_HEN2_Q2 HEN2
MOTIF V_LBP1_Q6_01 LBP-1
MOTIF V_PAX5_Q6 Pax-5
MOTIF V_PEA3_Q6_02 PEA3
MOTIF V_SMAD2_Q6 Smad2
MOTIF V_TBP_Q6_01 TBP
MOTIF V_TWIST_Q6 TWIST
MOTIF V_CARRXR_Q2 CAR_RXR_(Dimer)
MOTIF V_CHREBP_Q6 ChREBP
MOTIF V_FXR_Q5 FXR
MOTIF V_GABPAGABPB_Q6 GABPalpha_GABPbeta
MOTIF V_IRF7_Q3_01 IRF-7
MOTIF V_LEF1_Q5_01 LEF-1
MOTIF V_LXR_Q6 LXR;_FXR
MOTIF V_MAFA_Q5 MafA
MOTIF V_MSX2_Q3 Msx-2
MOTIF V_PR_Q6 PR
MOTIF V_SF1_Q5 SF-1
MOTIF V_SOX17_Q2 Sox-17
MOTIF V_TAL1_Q6_01 Tal-1
MOTIF V_YB1_Q3 YB-1
MOTIF V_ZBTB7C_Q2 ZBTB7C
MOTIF V_SP2_Q3_01 SP2
MOTIF V_LXRBRXRA_Q5_01 LXR-beta:RXR-alpha
MOTIF V_RXRPXR_Q2 RXR:PXR
MOTIF V_AP2GAMMA_Q5_01 AP-2gamma
MOTIF V_ARNT_Q6 arnt
MOTIF V_BRN1_Q6 BRN1
MOTIF V_BTEB2_Q3 BTEB2
MOTIF V_CFOS_Q6 c-Fos
MOTIF V_CMAF_Q5 c-MAF
MOTIF V_EGR3_Q3 egr-3
MOTIF V_ELK1_Q6 Elk-1
MOTIF V_ERALPHA_Q6_02 ER-alpha
MOTIF V_ERBETA_Q5_01 ER-beta
MOTIF V_FOXH1_Q6 FoxH1
MOTIF V_FOXO1A_Q5 FOXO1A
MOTIF V_GCMB_Q2 GCMb
MOTIF V_GFI1B_Q6 Gfi1b
MOTIF V_HNF1B_Q6 HNF-1beta
MOTIF V_HNF3A_Q6 HNF-3alpha
MOTIF V_HNF4_Q6_04 HNF-4
MOTIF V_HNF6_Q4 HNF-6
MOTIF V_MAFB_Q4 MafB
MOTIF V_MRF4_Q3 MRF4
MOTIF V_NET_Q6 Net
MOTIF V_NKX3A_Q3 NKX3A
MOTIF V_NMYC_Q3 N-Myc
MOTIF V_NRF2_Q6 Nrf2
MOTIF V_OCT2_Q6 oct-2
MOTIF V_OCT3_Q6 Oct3
MOTIF V_OTX1_Q5 Otx1
MOTIF V_PAX2_Q2 Pax-2
MOTIF V_PEBP2B_Q6 PEBP2beta
MOTIF V_POU3F1_Q6 POU3F1
MOTIF V_POU4F1_Q6 POU4F1
MOTIF V_SAP1A_Q6 SAP-1a
MOTIF V_SMAD1_Q6 Smad1
MOTIF V_SMAD5_Q5 SMAD5
MOTIF V_SOX15_Q3 Sox-15
MOTIF V_SOX18_Q5 Sox-18
MOTIF V_SOX4_Q5 Sox-4
MOTIF V_SOX5_Q5 Sox-5
MOTIF V_SPIB_Q3 Spi-B
MOTIF V_SREBP2_Q6_01 SREBP-2
MOTIF V_SRY_Q6 SRY
MOTIF V_TBX5CSX_Q5 Tbx5:csx
MOTIF V_TBX5_Q2 Tbx5
MOTIF V_TCF1_Q5 TCF-1
MOTIF V_TCF3_Q6 TCF-3
MOTIF V_USF2_Q6_01 USF2
MOTIF V_YB1_Q4 YB-1
MOTIF V_BLIMP1_Q6_01 Blimp-1
MOTIF V_CFOSCJUN_Q5 c-Fos:c-Jun
MOTIF V_CMYC_Q6_01 c-Myc
MOTIF V_CP2_Q6 CP2
MOTIF V_FRA1_Q6_01 Fra-1
MOTIF V_FRA2_Q4_01 Fra-2
MOTIF V_GLI_Q6 GLI
MOTIF V_HNF1B_Q6_01 HNF-1beta
MOTIF V_HOXA10_Q5 HOXA10
MOTIF V_HOXA9_Q5 Hoxa9
MOTIF V_IRF5_Q3 IRF-5
MOTIF V_KAISO_Q2 Kaiso
MOTIF V_MASH1_Q6 MASH-1
MOTIF V_MIBP1_Q6 MIBP1
MOTIF V_MYF5_Q6 Myf-5
MOTIF V_NFAT5_Q5_02 NFAT5
MOTIF V_RELBP50_Q3 RelB:p50
MOTIF V_REST_Q5 REST
MOTIF V_REVERBALPHA_Q6 Rev-ErbAaLPHA
MOTIF V_SOX2_Q3 Sox-2
MOTIF V_SOX6_Q5 Sox-6
MOTIF V_TBX2_Q2 TBX2
MOTIF V_TFEA_Q6 TFEA
MOTIF V_TTF1_Q5_01 TTF-1
MOTIF V_VDRRXRALPHA_Q6 VDR:RXR-alpha
MOTIF V_WT1_Q6_02 WT1
MOTIF V_BCL6B_05 BCL6B
MOTIF V_CTCF_04 CTCF
MOTIF V_EGR1_07 EGR1
MOTIF V_EGR2_02 EGR2
MOTIF V_EGR3_02 EGR3
MOTIF V_EGR4_01 EGR4
MOTIF V_GLI2_03 GLI2
MOTIF V_GLI2_04 GLI2
MOTIF V_GLIS1_01 GLIS1
MOTIF V_GLIS2_05 GLIS2
MOTIF V_GLIS3_01 GLIS3
MOTIF V_HIC2_01 HIC2
MOTIF V_HINFP_01 HINFP
MOTIF V_HINFP_02 HINFP
MOTIF V_HINFP_03 HINFP
MOTIF V_KLF13_01 KLF13
MOTIF V_KLF14_01 KLF14
MOTIF V_KLF16_01 KLF16
MOTIF V_PRDM1_02 PRDM1
MOTIF V_SCRT1_01 SCRT1
MOTIF V_SCRT2_01 SCRT2
MOTIF V_SNAI2_01 slug
MOTIF V_SP1_05 SP1
MOTIF V_SP3_01 SP3
MOTIF V_SP4_05 SP4
MOTIF V_SP8_01 SP8
MOTIF V_YY1_06 YY1
MOTIF V_YY2_01 YY2
MOTIF V_ZBED1_01 ZBED1
MOTIF V_ZBTB7A_01 ZBTB7A
MOTIF V_ZBTB7B_05 ZBTB7B
MOTIF V_ZBTB7C_01 ZBTB7C
MOTIF V_ZIC1_06 ZIC1
MOTIF V_ZIC3_06 ZIC3
MOTIF V_ZIC4_01 ZIC4
MOTIF V_ZNF143_03 ZNF143
MOTIF V_ZBTB18_01 ZBTB18
MOTIF V_ZKSCAN3_01 ZKSCAN3
MOTIF V_ZNF410_01 ZNF410
MOTIF V_ZNF524_01 ZNF524
MOTIF V_ZNF524_02 ZNF524
MOTIF V_ZNF740_01 ZNF740
MOTIF V_ZNF75A_01 ZNF75A
MOTIF V_ZNF784_01 ZNF784
MOTIF V_ZSCAN4_05 ZSCAN4
MOTIF V_CENPB_01 CENPB
MOTIF V_GRHL1_01 GRHL1
MOTIF V_GRHL1_02 GRHL1
MOTIF V_TFCP2_02 TFCP2
MOTIF V_TFCP2_03 TFCP2
MOTIF V_CUX1_06 CDP
MOTIF V_CUX1_05 CDP
MOTIF V_CUX1_07 CDP
MOTIF V_CUX2_02 CUX2
MOTIF V_CUX2_03 CUX2
MOTIF V_ONECUT1_01 ONECUT1
MOTIF V_ONECUT2_01 ONECUT2
MOTIF V_ONECUT3_01 ONECUT3
MOTIF V_E2F2_05 E2F2
MOTIF V_E2F2_06 E2F2
MOTIF V_E2F3_02 E2F-3
MOTIF V_E2F3_04 E2F-3
MOTIF V_E2F3_05 E2F-3
MOTIF V_E2F7_01 E2F7
MOTIF V_EBF1_03 EBF1
MOTIF V_EHF_08 EHF
MOTIF V_ELF1_02 ELF1
MOTIF V_ELF3_02 ELF3
MOTIF V_ELF4_05 ELF4
MOTIF V_ELF5_05 ELF5
MOTIF V_ELK1_08 ELK1
MOTIF V_ELK1_09 ELK1
MOTIF V_ELK3_01 ELK3
MOTIF V_ELK4_02 ELK4
MOTIF V_ERF_03 ERF
MOTIF V_ERG_04 ERG
MOTIF V_ERG_05 ERG
MOTIF V_ETS1_02 ETS1
MOTIF V_ETS1_03 ETS1
MOTIF V_ETV1_01 ETV1
MOTIF V_ETV2_01 ETV2
MOTIF V_ETV3_03 ETV3
MOTIF V_ETV4_01 ETV4
MOTIF V_ETV5_01 ETV5
MOTIF V_ETV6_01 ETV6
MOTIF V_ETV6_02 ETV6
MOTIF V_FEV_02 FEV
MOTIF V_FLI1_03 FLI1
MOTIF V_FLI1_04 FLI1
MOTIF V_GABPA_06 GABPA
MOTIF V_SPDEF_05 SPDEF
MOTIF V_SPDEF_06 SPDEF
MOTIF V_SPDEF_07 SPDEF
MOTIF V_SPI1_06 SPI1
MOTIF V_SPIB_06 SPIB
MOTIF V_SPIC_03 SPIC
MOTIF V_GATA3_07 GATA3
MOTIF V_GATA4_02 GATA4
MOTIF V_GATA5_05 GATA5
MOTIF V_GCM1_05 GCM1
MOTIF V_GCM1_06 GCM1
MOTIF V_GCM2_01 GCMb
MOTIF V_LEF1_05 LEF-1
MOTIF V_SOX9_02 Sox-9
MOTIF V_TCF7L1_01 TCF7L1
MOTIF V_HOMEZ_03 HOMEZ
MOTIF V_HSF1_02 HSF1
MOTIF V_HSF2_04 HSF2
MOTIF V_HSF4_01 HSF4
MOTIF V_HSFY1_01 HSFY1
MOTIF V_HSFY1_02 HSFY1
MOTIF V_HSFY1_03 HSFY1
MOTIF V_IRF3_07 IRF3
MOTIF V_IRF4_05 IRF-4
MOTIF V_IRF5_05 IRF5
MOTIF V_IRF5_06 IRF5
MOTIF V_IRF7_03 IRF7
MOTIF V_IRF7_04 IRF7
MOTIF V_IRF8_01 IRF8
MOTIF V_IRF9_01 IRF9
MOTIF V_MEF2A_03 MEF-2A
MOTIF V_MEF2B_01 MEF-2B
MOTIF V_MEF2D_01 MEF-2D
MOTIF V_SRF_07 SRF
MOTIF V_SMAD3_02 SMAD3
MOTIF V_MEIS1_04 MEIS1
MOTIF V_MEIS2_05 MEIS2
MOTIF V_MEIS2_06 MEIS2
MOTIF V_MEIS3_02 MEIS3
MOTIF V_MEIS3_03 MEIS3
MOTIF V_PKNOX1_02 PKNOX1
MOTIF V_PKNOX2_03 PKNOX2
MOTIF V_TGIF1_03 TGIF1
MOTIF V_TGIF2LX_01 TGIF2LX
MOTIF V_TGIF2_03 TGIF2
MOTIF V_MYBL1_05 MYBL1
MOTIF V_MYBL1_06 MYBL1
MOTIF V_MYBL1_07 MYBL1
MOTIF V_MYBL1_08 MYBL1
MOTIF V_MYBL2_02 MYBL2
MOTIF V_MYBL2_03 MYBL2
MOTIF V_MYBL2_04 MYBL2
MOTIF V_MYBL2_05 MYBL2
MOTIF V_NFAT5_02 NFAT5
MOTIF V_NFATC1_01 NFATc1
MOTIF V_NFATC1_02 NFATc1
MOTIF V_NFATC1_03 NFATc1
MOTIF V_NFKB1_02 NF-kappaB
MOTIF V_NFKB2_01 NFKB2
MOTIF V_NFIA_01 NF-1A
MOTIF V_NFIB_01 NFIB
MOTIF V_NFIX_02 NFIX
